-0.004547219,-0.0119346734,0.0033163265,-0.0004210526,-0.0108043217,0.0035005834,-0.0042955326,-0.021773555,0.0023622047,-0.0141202499
0.0057445622,0.021167415,-0.0118477439,0.0131172017,-0.0151336013,0.0070505288,-0.0001717918,-0.0175029172,-0.0058222027,-0.0078119956
0.0067943175,-0.0120405577,0.0037108881,-0.0116989882,-0.0084407972,-0.0178880554,-0.0047871431,-0.0516414607,-0.0062718786,-0.0047548673
-0.0045276691,-0.0031585597,-0.0027754415,0.0062572913,0.0004691532,-0.033463469,0.0200558075,0.0011078287,-0.0080061734,0.0133480922
-0.0171949679,0.0050793651,-0.0226861746,0.0082335329,0.0166944908,0.0033575825,0.0311095127,-0.0011066027,-0.0157132685,0.0134617923
0.0015405777,0.0207388205,0.0011520737,0.0126691933,0.0069644573,-0.0005592841,0.004515896,0.0066839955,0.0199980631,-0.0490116097
0.0057550772,0.0184818482,0.0031368664,0.0092896175,0.0101892285,0.0258175559,-0.0009023642,0.0074822297,0.0077587469,0.0006907812
0.0006644886,0,0.0019851117,-0.0027247956,-0.001937046,0.0151426907,-0.0075228372,-0.0044692737,0.0020046939,0.0008799497
0.0046731572,0.0073138298,0.0048204787,-0.0020665652,-0.0036188179,0.0005827506,-0.0028576532,-0.011777696,-0.006267917,-0.0012554928
-0.0089320174,0.0046760187,-0.0028178352,-0.003900325,-0.0086103803,-0.0233352305,0.0010727695,-0.0025697504,0.0015085158,0.0037807183
0.0004964695,0.0053727334,-0.0027274981,0.0062138886,-0.0042867349,-0.0244308717,0.0026891359,0.009636768,0.0039572036,0.0086437015
0.0205483308,0.0156889495,-0.0032951643,-0.0123815676,0.005748503,0,0.0162142467,-0.0007407407,0.0014677822,0.0093014305
-0.0012369975,-0.0081190798,0.0074694995,0.0114341718,0.0079671656,-0.0120680197,0.0123570638,0.0169491525,-0.0005867684,-6.41436818474839E-05
0.0095935513,-0.0198938992,0.0109069553,-0.0259864234,-0.0026486877,0.0021990104,0.0081814801,0.0448642267,0.02,0.0137200078
0.0012504263,0.0080213904,-0.0137360364,0.0137634409,-0.0064593301,0.0088740987,0.0022363026,-0.0035294118,-0.0057029507,0.0022157054
0.0015939884,0.0149253731,0.0308794677,0.0347129506,0.0033605377,0.0106502242,0.0009326618,-0.0135396518,0.0034834536,0.0082791248
-0.0077948486,0.0047716428,0.0104292363,-0.0095867769,0.0067665539,0.0096208263,0.0109372054,0.0015497869,0.0038966878,-0.0072407045
-0.003265398,-0.0087837838,0.0010353753,-0.0071115974,-0.0100478469,-0.013400335,0.0005660377,0.0023300971,-0.0129197692,-0.0213227783
0.0145076536,0.011619959,0.0041587247,0.0170245911,-0.0026246719,0.0181921546,0.0035978034,-0.0046385775,-0.005443845,0.0126713214
-0.0180043749,-0.0013651877,-0.0010386014,0.0070596145,-0.0004769855,0.0097588978,0.0032294833,0.0027131783,-0.0016647082,0.0013594873
-0.0024618139,0.0061813187,0.0033868867,0.0077922078,-0.0035646388,0.0199063232,0.0323592861,0.0019417476,-0.0012713936,0.0037037037
0.0211392333,0.0167597765,0.0069080098,0.0114220445,0.0103241297,0.0166666667,0.0263687601,0.0125835627,-0.0016598321,0.0244292085
0.0057461357,-0.0048644892,0.0110511891,-0.0279782391,-0.0026340996,0,-0.0097667929,-0.0031360251,0.0102086107,-0.0004657352
-0.0029790891,0.0055904962,-0.0002651582,0.0128190712,-0.0033412888,0.0187992723,0.0199227485,-0.0058456742,0.0231091377,0.0024009604
-0.0060361027,-0.0083160083,-0.0026445698,-0.0003372302,-0.002855783,0.0036518564,0.0129736409,0.0015612802,0.0053261641,-0.0002667022
0.0063610315,0.0161971831,0.0022086757,0.010679391,0.0108251143,-0.0078502415,0.0055912197,-0.0054347826,-0.0021764438,-0.0091827971
-0.0034266134,-0.0049053959,0.0123423665,0.0119567717,-0.0102380952,-0.0042092604,0.0018672199,0.0165745856,-0.0036310454,-0.0140046899
0,-0.0104022191,-0.0115806223,-0.000344788,0.0118043845,-0.0006009615,-0.0074135091,0.007554672,0.0249664013,-0.0005858994
-0.0040950973,0.0119298246,-0.0171170388,0.0028815122,-0.005748503,0.0078740157,-0.0079673136,-0.0206386293,0.0016049702,-0.0054386533
0.0129630697,-0.0041928721,0.0017407955,-0.0005759705,-0.009959687,-0.0095980804,-0.0101112235,-0.0096413421,-0.0099441284,0.0075016308
-0.0033876895,0.0035063114,0.0092234715,-0.0125127972,-0.0321322011,0.0042168675,-0.011,-0.0240873165,0.0299334812,0.023023023
0.0127347793,-0.0069637883,0.0291086603,-0.0045294984,0.027836754,0.003021148,0.0164667615,-0.0302919708,-0.0254167524,-0.0129108754
-0.0001162858,-0.007601935,0.0003617291,-0.007083427,0.0023646252,-0.0119402985,-0.0185554669,0.0110701107,0.0049638056,0.0088383838
0.004028021,0.001384083,0.0020842773,-0.0002248201,0.0289537713,0,0.0021995601,0.0037037037,0.0142647367,0.0032
-0.000700035,-0.017675051,0.0101611131,0.0023661972,-0.0134421507,-0.0071132187,0.0024052916,-0.0102639296,0.0199518588,-0.0157480315
-0.0064912484,-0.0020352782,0.0083071811,0.0085227273,-0.0130300877,0.003569304,-0.0134467075,0.0062707488,0.0166956711,-0.0033352953
-0.0078205865,-0.0027063599,0.0021274628,-0.0031717263,-0.0011831519,0.0262515263,0.0071698865,-0.0029422582,-0.0079309415,-0.0026741456
-0.011482492,-0.0073875084,-0.0156605663,-0.0058558559,0,0.0148698885,-0.0077075099,0.0074101519,-0.0095650315,-0.0088564225
5.6847251435288E-05,-0.0006711409,0.013659437,-0.0067114094,-0.0139990667,0.0012406948,-0.0023659306,0.0119985002,-0.0044155982,0.016293279
-0.0142889163,-0.0046760187,-0.0148208765,-0.0131361077,-0.0126698917,0.0131992458,-0.0068533386,-0.0169553999,-0.010736277,-0.0109811566
0.0122518434,0.0040241449,0.0125207144,-0.0045054945,0.0156761816,-0.002507837,0.0029457973,0.0003687316,-0.0049227546,0.0069353572
-0.000510233,-0.0053368913,0.010136706,0.0043041607,0.0161673799,0.0152768937,-0.0052744677,0.0089285714,0.0080772886,0.0109134202
0.0022159091,0.0013360053,0.0036400971,0.0018796992,-0.0147575545,0.0181464679,0.0142659005,-0.0003718855,0.0112107623,0.0079333333
0.0042796006,-0.0059760956,-0.0162519512,-0.0069177556,-0.0088228465,-0.0196950445,-0.0284889317,-0.0117603822,-0.0238665972,0.0067114094
-0.0029584116,0.006012024,0.0049829289,-0.0070867859,-0.0076036866,0.0128700129,-0.0097216927,0.0100222717,-0.0176606092,-0.0027441269
-0.0015337423,-0.0079522863,-0.0077824574,-0.0124892334,-0.0129633841,-0.001285347,-0.0176029963,-0.005904059,-0.0147273919,-0.0001338419
-0.005198915,0.014794889,0.014584301,0.0035656402,0.0066391941,0.0038709677,0.0031936878,0.0055658627,0.0142206762,0.0008707301
0.0014147473,-0.0040187542,-0.0174333698,0.0021656741,-0.0006863418,-0.0114795918,0.0144844673,-0.0142648135,-0.0252306158,-0.0046003067
0.019500375,0.0087837838,0.0111675127,0.0187534473,0.0129779838,-0.0156936598,0.0145011601,0.0163568773,0.0206626291,0.0168124195
0.0080255888,0.0033898305,-0.0105022831,0.0006623248,-0.0023121387,0.0101458465,-0.0055758508,0.009380863,0.0170289855,0.0243038678
0.0046155644,-0.0027045301,0.0021965953,0.0015478165,0.02221697,-0.0119047619,-0.023286385,0.0007510327,-0.0366972477,-0.0044932946
0.0117035111,0.0444915254,0.0212169362,-0.0033057851,0.0057047778,0.0257069409,0.0494678754,-0.0044859813,0.0394402695,0.0026337677
-0.011279294,-0.0261348006,0.0023421398,0.0038716814,-0.0037887758,-0.0164348925,-0.0082095387,-0.014732965,-0.0150587034,-0.0218968206
-0.020044671,-0.013568521,-0.010567297,-0.0155722531,-0.001890806,-0.0204334365,-0.0236641221,-0.0105685131,-0.0285629277,-0.0073351279
0.0104160639,-0.0053981107,0.0006492904,-0.0081011017,-0.0237655745,-0.0152439024,-0.0203776407,0.0125461255,0.0040328603,0.0179476641
0.0066992893,0.023480663,-0.0066341104,-0.0005397819,0.0079069767,0.006752609,-0.0022383884,0.0063126625,-0.003868472,0.0144544823
0.0004662548,0.0090592334,0.0086431227,-0.0050483351,0.0011641444,-0.0091240876,-0.0092404361,0.0105065666,-0.0012383594,0.0275635533
0.001868504,-0.028436019,-0.0195006379,-0.017414248,-0.0069364162,-0.0173341303,-0.000554119,0.0152380952,-0.0037013275,0.0032237266
-0.0098288622,-0.00067659,-0.0021822149,0.0005279831,-0.0041446005,-0.004759072,0.0014798372,0.0049770291,0.0171678129,-0.0069716156
0.0142496921,0.0137174211,0.0072350948,0.0047745358,0.0057897175,0.0114320096,0.0148301108,0.0243137255,0.0210137871,0.0125333141
0.004654177,-0.001369863,0.0132702301,0.0128962923,-0.0039215686,-0.007761194,-0.0033676333,-0.0104772992,-0.0070232582,-0.0070095129
0.0034880284,0.012482663,0.0024186047,0.0107538562,0.0072026022,0.0219646126,0.0024381095,0.0042868277,0.0091936312,0.0149546279
-0.0007089266,0.0162085976,0.0028920608,-0.0016267216,0.009380863,-0.0096676737,-0.0125925926,-0.0027205597,-0.0096139173,0.0083449235
0.0027843602,-0.0200276243,-0.0011182555,-0.0093467985,-0.0079106561,-0.0526617058,-0.0196078431,-0.0100038476,-0.0480825102,-0.0028467153
-0.0031888508,0.000691085,-0.012242268,0.01893815,0.0136792453,0.0080784766,0.0012724959,0.0069740411,0.0645909583,0.0003650968
0.0027238276,-0.0163154317,-0.0005519779,-0.0138184174,0.0311284047,-0.0159000568,-0.0106115108,0.003109211,0.0027395844,-0.0071770335
0.0050586205,0.0061559508,-0.0020198311,-0.0486802917,-0.0244365362,0.0091690544,-0.0005392774,0.0283772982,0.0102877435,-0.004618271
-0.0158720862,0.0324858757,-0.0326820604,-0.0059213885,-0.0151869159,0.006343714,-0.0071390327,-0.0067487098,-0.0025523492,-0.0059536619
-0.0119212963,0.0099857347,0.0078768349,0.0283464567,-0.0060380864,0.0296912114,0.0059245961,-0.000793336,0.0125527426,0.0035272099
0.0103490616,0.0196363636,0.015451736,0.0057016155,0.0084309133,0.0138470801,-0.0157271603,0.0100160256,0.0026441036,0.00761587
0.0011121517,-0.0036231884,0.0001818182,-0.0103448276,-0.0363349131,-0.0053892216,-0.0047485051,-0.0071599045,0.0048889361,-0.0033974266
0.0002927572,0.010989011,0.0069571585,-0.015735884,0.0084205735,0.0176721511,0.0226618705,-0.0059311981,0.0015967639,0.01333138
-0.0015200234,0.0051546392,-0.0047376093,0.0022678074,0.0009111617,-0.0048514251,0.0114607968,0.0128153785,0.0068595927,-0.0066215528
-0.0015177164,0.0022140221,0.0186542923,0.0049725474,-0.0049864007,-0.0143454871,-0.0036251586,-0.0192458759,-0.0131683325,-0.0039138943
0.0084177066,0.0037037037,0.005130597,-0.0035098586,0.0050113895,-0.0065320665,-0.0100484479,-0.0120294917,0.0203982516,0.0067128785
-0.0192818381,-0.0188953488,-0.0141622218,-0.0150482969,0.0009119927,-0.0293948127,-0.0262100297,-0.0194063927,-0.024530189,-0.0125369263
-0.0033371692,-0.0007262164,0.0030439996,0.0046991521,0.0068870523,-0.0051605505,0.001399825,-0.019768743,0.0003686151,0.0140279097
0.0054960949,0.0237918216,-0.0081427264,0.0081359423,0.0090340514,-0.0011454754,0.0038643949,-0.0033457249,0.00486824,-0.0033495959
-0.0014442519,0.0120391272,0.0296749882,0.0059049,-0.0004630702,0.0046029919,-0.0121464515,-0.0189642597,0.0027592062,0.0189953254
0.0063953488,-0.004494382,-0.0059930705,-0.0023770153,0.0011590172,-0.0040114613,-0.0068929864,-0.008318264,-0.0087834639,-0.0091169767
0.0049664037,-0.000748503,-0.016847726,-0.0060606061,-0.0114573786,-0.0085227273,0.001553331,0.0003617945,0.0049154334,0.0052475979
0.0071201601,-0.0037285608,-0.0034862385,0.0240900484,0.0025269929,0.0383480826,0.0269408011,0.0102339181,0.0157298545,0.006097561
0.0222569779,0.0090293454,0.0116948209,-0.02,0.0076388889,-0.0005896226,0.0044507744,0.0003656307,0.0244747553,0.0023852117
-0.0185381981,-0.0162842339,-0.011559633,-0.0064529345,0.009581678,0.0247734139,-0.0246570585,-0.0083393764,-0.0083446959,-0.0130214081
-0.0001180638,-0.0160233066,0.001746163,0.002258495,0.004695938,-0.0107591154,-0.0089485459,-0.002170767,0.0046575342,-0.0041758242
-0.0255407271,0.0043891734,-0.0148483477,-0.0188356164,0.005904582,0,0.025772286,-0.0212464589,0.0025269172,-0.0193965517
0.0057856978,0.0073691968,-0.0225663717,-0.0030126531,0.0083353179,-0.0017899761,-0.0259628611,-0.0021201413,0.0037494486,0.0019434247
0.011588435,0.0218373494,0.0205003161,0.0186170213,-0.0019015926,0.0029922202,-0.0327623482,0.0067591604,-0.0122004357,0.0101061509
0.0062426384,-0.0015037594,0.0272752574,-0.0009197752,0.0074233716,-0.0065398335,-0.0056226228,0.0349779087,0.022556391,-0.005710981
0.0062818537,-0.0029985007,0.0215125095,-0.0097156158,-0.0085470085,-0.0047337278,0.0137468567,0.0007369197,0.0121765601,0.0023913043
-0.0172966047,-0.0147710487,0.002851169,-0.0099198397,-0.0044906641,0.0011848341,0.0144557823,-0.000736377,0.0064680851,-0.0121689334
0.0015164771,0.0112023898,0.0079509532,-0.0085436122,0.0112332696,-0.0326647564,-0.0067567568,-0.0112850382,0.0055340027,0.0369655582
0.0043936731,0.0244835501,0.0167527028,-0.0126532614,0.028009828,-0.0028571429,0,0.0129056047,0.0140584322,-0.0005193264
0.0110762305,0.0234925607,0.0184505505,0.0151349198,0.0277777778,0.0239906378,-0.0113560454,0.0199323054,0.0150927883,0.0100412139
0.0091452481,0.015910899,0.0027852382,-0.006037213,0.000252589,0.0154486037,0.0106329114,0.0033962264,0.0007640317,0.0047432616
-0.0137939165,0.014527845,-0.0046534653,0.0089874176,0.0174762272,-0.014059754,0.0001688049,0,-0.0129937931,-0.0098404652
0.0040840485,0.0073170732,-0.0020748938,0.0024024024,-0.003074558,0.0082693444,0.0005066712,-0.0045078888,-0.0127705876,0.0018672044
-0.006760729,-0.0276679842,0.0117964611,-0.0164418628,-0.0050981392,-0.0145518044,-0.0030308133,0.0060468632,-0.0043902161,0.000298842
0.0040729591,-0.0438397581,-0.007146402,0.0101442069,0.003068269,0.0046783626,-0.0041918176,-0.0022624434,-0.001139017,0.0055593118
0.0144311377,0.0208333333,0.0010930048,0.0048970618,0.0066924067,-0.0127020785,-0.0226155359,0.0114416476,-0.0064505177,-0.0029213483
-0.003877125,-0.0159453303,0.0036900369,-0.0172854056,-0.0228873239,-0.0209157716,-0.0221153846,0.0038284839,-0.0027086508,-0.0011970672
0.0166767738,0.0076511094,0.0038041846,0.0090179368,0.0197486535,0.0249130939,-0.0112501981,-0.0094804702,0.0175710594,0.0090593387
0.0026754226,-0.0038109756,0.0091937765,-0.0130086072,0.0025713551,-0.0005790388,-0.0031590586,0.0118956255,-0.0028628686,0.0172016587
-0.0017602428,0.0194250194,-0.0083158,0.0005871991,-0.0119410569,-0.0426829268,0.0227786753,0.0023076923,-0.011657518,-0.0033675188
0.0171008767,0.0070422535,-0.0017003401,-0.0036079961,0.0066496164,0.0636792453,0.0169213077,0.0148321624,0.0149913843,-0.0100765209
-0.0144204442,-0.0038971161,0.0058350101,-0.0365464111,-0.0188205772,-0.0291929021,-0.0107264749,-0.0069767442,0.0095679907,-0.0015129737
0.0021341463,0.0206841687,-0.0033089341,0.0162306664,-0.0052421368,0.0325059102,-0.0085401225,-0.0023201856,0.0222288085,0.0271173271
-0.0025544338,-0.0063241107,-0.0077604218,0.0322262738,-0.0108641975,-0.0058754407,-0.0116260551,-0.0019297569,-0.008813161,-0.0112929246
0.0017058609,-0.0062843676,0.0038953256,0.0954334449,-0.0002468526,-0.0279840091,-0.0325115562,-0.003078107,-0.0160143377,0.00501853
-0.0028552336,-0.012412723,-0.0092033647,-0.0097284584,0.0089663761,-0.0293791574,-0.0297503364,0.0128604832,-0.0076305221,0.0034087388
0.0004862335,0.0007763975,0.0086843681,0.0049419854,0.0055096419,0.0220963173,0.0230957479,0.0227182144,0.0006889425,0.0038105607
0.0080259772,-0.0069390902,0.0032044863,-0.0136695984,0,-0.0028248588,0.0152173913,-0.0039698293,-0.010228435,-0.0141071839
-0.002200758,-0.012185834,-0.0043868395,0.0081187907,-0.0007507508,-0.0005646527,-0.0145371079,-0.017550702,0.0340208003,0
0.0154571978,-0.0068078669,0.0153877303,0.0023557126,0.0090909091,-0.0199225235,0.0139643134,0.0086546027,-0.0038630378,0.0060161975
0,0.0037965072,0.0027408385,0.0104955637,0,-0.0104052574,-0.0298058106,-0.0454374765,0.0035831767,-0.0006936951
0.0002483701,0.0015209125,-0.014111289,-0.0202480653,0.007121058,-0.0065288357,0.0019607843,-0.0052297348,-0.0058978102,0.0072981366
-0.0150449514,-0.0097891566,-0.0194308145,-0.0060063224,0.020238713,0.0060207991,0.0229902793,0.0090463626,-0.0023884423,-0.0079334514
0.0045462923,0.019969278,0.0070165036,0.01769437,0.0062663185,0.0077220077,0.0298744637,-0.0026315789,0.0021015762,0.0092506219
0.006741712,0.028436019,0.016372037,0.0006438459,0.0092226614,0.0208333333,-0.0210018668,0.0037735849,0.0130100532,-0.0071775874
0.0212228398,0.0087649402,0.0078963353,0.0059369603,-0.010172144,-0.016066482,0.0102153072,0.0114503817,0.0121505956,-0.0022331742
-0.0144422311,-0.0248640249,-0.0345029811,0.0259136213,-0.0020822488,-0.0388711395,-0.0029771232,-0.0292701,0.0249693252,-0.0021515291
0.0038117853,-0.0264750378,0.0232023202,-0.0044101433,0.0142555438,-0.0100158144,0.0069422531,0.0026002972,0.0139968896,0.0057187017
0.0034487083,0.013803681,0.0127620784,-0.0102575295,0.0152774055,0.0069002123,-0.0231196054,-0.002962963,-0.0114992006,-0.0076687117
0.0153434774,-0.006097561,-0.0122061031,-0.0164215949,0.0111111111,-0.0223144785,0.0341090214,-0.0022172949,0.0060628557,0.0092879257
-0.00152565,-0.0083144369,-0.015270936,-0.0016073725,0.0170893054,0.0026014568,0.0265052356,-0.0124087591,-0.0194127639,-0.0031633362
-0.0196310607,-0.0112107623,-0.0113957339,-0.0052233237,0.011148272,-0.008255934,-0.010683069,0.0014619883,0.0008500304,-0.0067438118
-0.0238471834,-0.0014925373,0.0244462183,-0.0388319672,-0.0041631973,0.0031055901,-0.0049927525,0.0066225166,-0.013122416,-0.0158382985
-0.0061668682,-0.0139808683,-0.0052605459,0.0217755444,-0.0016625104,-0.0271903323,-0.03437014,-0.0105569712,-0.0056009057,-0.0141274444
-0.0028335443,-0.0116363636,-0.0170731707,0.0029399412,0.0083822297,0.0168970814,-0.0213089802,0.0192949907,-0.02168464,-0.0066474629
0.0184195985,-0.0072202166,0.0203065897,0.0323000217,0.0263837109,0.0404901438,0.0453460621,0.0266666667,0.0079910688,0.0143852551
0.0050601666,0.0274480712,0.0214539908,0.0267082128,-0.007118451,-0.0089757128,0.0330374753,0.0290082321,0.0505555556,0.0169917708
-0.0178787879,-0.0095518001,-0.0040506329,-0.0071815269,-0.0062252405,0.0441014333,0.0086206897,0.0059148265,0.0099750623,-0.0019771863
-0.0012106538,-0.0029304029,-0.0013147249,0.0252605347,-0.0106382979,-0.0027487631,-0.0151836735,0.0103585657,0.0010609748,-0.0118725579
0.0076242757,0.0194174757,0.0023314749,0.0257959563,0.0076163611,0.0236353405,0.0275121624,-0.0007961783,-0.0018066285,0.0137883751
0.0202875101,-0.0044609665,0.015858305,0.011637475,-0.0097765363,0.0552256532,-0.0294692283,-0.0214257889,-0.0110892065,0.0213974479
-0.0103467389,-0.0059127864,-0.0177018005,-0.0085081585,-0.0072102052,-0.0163551402,-0.0095145944,-0.0142089094,-0.002335587,-0.0141903812
-0.0039872408,-0.0051470588,0.0308654849,-0.0112929246,0.0100840336,-0.0166570936,0.0071463375,0.0251968504,0.016875,-0.0136934483
0.0001840604,-0.0243902439,0.014922214,-0.0052728106,0.004784689,0.0235155791,0.0258247251,-0.0007867821,-0.0075057379,0.0004541326
0.0031388479,0.0079537238,-0.0105759162,0,-0.0069871437,0.0041322314,0.0055285642,0.012749004,-0.0207143725,0.0085496183
0.023496063,0.022172949,-0.0095415889,-0.0253602949,-0.002787068,0.0071343639,0.041165184,-0.0172278778,0.0172403139,0.0043701602
-0.0097311459,0.0081967213,-0.0093496353,-0.0022294059,-0.0196721311,-0.0100058858,-0.0146098316,-0.0150404936,-0.0247092147,-0.030043876
-0.0162616593,-0.0059259259,-0.0305776892,-0.0274284475,-0.0192926045,-0.001175779,-0.022349185,0.0038714673,-0.0285697559,-0.0108135942
0.0086030823,-0.0160349854,-0.0006967254,-0.0176783813,-0.0121757544,-0.0017605634,0.0276290796,0.0153301887,-0.0017532581,0.0084569733
0.0035403727,0.0155440415,-0.0087805841,0.0397519655,0.0034528552,0.027124774,0.0120587207,-0.0139534884,0.0203339296,0.0120879946
0.0187938999,0.0392307692,-0.0045177765,0.0374497415,0.0099248927,0.0066747573,0.0127433628,-0.001934236,-0.003268945,0.019597336
0.0015210089,-0.0015360983,-0.0027424094,0.0068239648,0.004851752,-0.0060313631,0.0037306804,0.0074045207,-0.0126173709,-0.0058599696
-0.0086699755,-0.004587156,-0.0038052493,-0.0100755668,-0.0117208311,0.0109756098,-0.0232517786,-0.0111753372,0.0012927489,-0.0170556553
0.0080430652,0.0053804766,0.0249,-0.0036504677,0.0069742489,-0.0096618357,0.0001735509,-0.0114285714,0.0133380969,0.0201465201
0.0006337136,0.0030840401,0.0049241282,0.002516011,0.0062078273,-0.0071942446,0.0267284391,0.0127314815,0.0049667883,0.0024479804
0.0147909968,-0.0023076923,0.0036308623,0.026893717,-0.0042999194,0.0503778338,0.0073595405,-0.0095529232,0.0005388576,0.015458712
-0.0061992714,0.0101010101,-0.0075075075,-0.0096534078,-0.007203842,-0.0124378109,-0.0186718337,-0.0045644732,0.0001197605,-0.0087016787
-0.0021682291,0.0133858268,0.0042219542,-0.0055517002,0.0083400592,0.0006222775,0.0212268394,0.0026697178,-0.0008973975,0.0004622496
0.0103737113,-0.0054815975,0.0016109545,-0.0016166282,0.0092316047,-0.0254699818,0.007795504,0.0061396777,-0.005296358,0.0111396744
0.0061588331,-0.00234375,-0.0068,0.0145267104,0.004089422,-0.001211387,0.0001813237,0.0057892706,-0.0147748593,-0.0075763433
0.0003242542,0.0191082803,-0.0046780133,0.0180083482,-0.0153020134,0.0197652872,0.0051029707,-0.016324981,-0.0088906967,-0.0025447255
-0.0131831563,0.01453958,-0.0027791563,0.015625,-0.0050747863,-0.0085731782,-0.0373684211,-0.0244444444,0.0108670113,-0.0124133729
-0.0144433933,-0.0197941409,-0.0102171137,-0.0109021205,-0.009785771,-0.0162650602,-0.0453860325,-0.027027027,-0.0278666058,-0.0086070215
-0.000189179,0.0087859425,-0.0158561346,-0.0015550239,-0.0214803313,-0.0241034685,-0.021147541,-0.0035906643,-0.0066931367,0.0019668659
-0.0110383536,-0.0317092034,-0.0050981147,-0.0036944345,-0.0160427807,-0.0373514431,0.0034545155,-0.0279232112,-0.0140923834,-0.0046683232
-0.0099407261,-0.016730038,0.0392882135,-0.0058056872,-0.0113293051,-0.0111919418,-0.036913815,0.0163178432,0.0131444759,-7.52898659839296E-05
0.0263624842,0.0138781804,0.0105061117,0.0082427428,0.033029909,-0.0121614151,0.011376382,0.0107565436,0.0141929552,0.0392801252
0.0132922366,0.0301826847,0.0118573035,-0.0049922739,0.0139767932,0.0456647399,0.0224442988,0.0246142542,0.0141608392,-0.0093023256
0.0014790997,0.0194331984,-0.0007150153,0.0158174354,0.0144462279,0.0371702638,0.003452244,0.0081481481,0.0052724077,0.0023310023
-0.0278211941,0.0008103728,0.0218140069,0.0112332112,-0.0061153948,0.0102967898,-0.0045819015,0.0161836658,0.0286230792,0
0.0064812484,0.013136289,-0.0019791667,-0.007994186,0.0029333333,0.0222910217,0.0382262997,0.0118050267,0.0086919523,-0.0012416576
0.004551201,-0.0121654501,-0.0191069786,-0.0183115339,-0.0026595745,0.0074859638,0.021875,-0.0071833648,-0.0404199475,-0.0014722976
-0.017574365,-0.0104333868,-0.0081078342,-0.0152224824,-0.0060798308,0.001875,0.0220014194,-0.028644877,-0.023966754,-0.0026277147
-0.0139611781,0.0105433901,0.0132470733,-0.0089358245,0.0034482759,-0.0086741016,-0.0162331995,0.0287117491,-0.0112018013,-0.0069076675
